movie_id,title,cast,genres,tags
tt13171178,Parivartan,"Vineet Singh Chandel, Geeta Gopal Govekar, Ziya Seikh, Simmran Sharma",['family'],"['Parivartan', 'is', 'a', 'Hindi', 'web', 'film', 'based', 'on', 'family', 'drama', 'concept,', 'starring', 'by', 'Simran', 'Sharma,', 'Vineet', 'Singh', 'Chandel', 'and', 'Girish', 'Thapar', 'while', 'written', 'and', 'directed', 'by', 'Pranav', 'Vatsa.', 'family', 'family', 'vineetsinghchandel', 'geetagopalgovekar', 'ziyaseikh', 'simmransharma', 'pranavvatsa']"
tt3004774,Tigers,"Emraan Hashmi, Geetanjali Thapa, Danny Huston, Khalid Abdalla",['drama'],"['Ayan,', 'a', 'pharmaceutical', 'salesman', 'in', 'Pakistan,', 'takes', 'on', 'the', 'multinational', 'health', 'care', 'corporation', 'he', 'works', 'for', 'after', 'he', 'realizes', 'they', 'knowingly', 'marketed', 'a', 'baby', 'formula', ""that's"", 'responsible', 'for', 'the', 'death', 'of', 'hundreds', 'of', 'babies', 'everyday.', 'drama', 'drama', 'emraanhashmi', 'geetanjalithapa', 'dannyhuston', 'khalidabdalla', 'danistanovic']"
tt0149568,Aa Ab Laut Chalen,"Rajesh Khanna, Akshaye Khanna, Aishwarya Rai Bachchan, Suman Ranganath","['musical', 'romance', 'drama']","['Rohan', 'Khanna', 'leaves', 'India', 'hoping', 'for', 'a', 'better', 'life', 'in', 'America.', 'musical', 'romance', 'drama', 'musical', 'romance', 'drama', 'rajeshkhanna', 'akshayekhanna', 'aishwaryaraibachchan', 'sumanranganath', 'rishikapoor']"
tt0244585,Khubsoorat,"Ashok Kumar, Rekha, Rakesh Roshan, Shashikala Jawalkar","['comedy', 'drama', 'family']","['A', 'strict', ""matriarch's"", 'regimented', 'household', 'is', 'upended', 'by', 'the', 'arrival', 'of', 'a', 'spunky', 'relative', 'who', 'challenges', 'the', 'rules.', 'comedy', 'drama', 'family', 'comedy', 'drama', 'family', 'ashokkumar', 'rekha', 'rakeshroshan', 'shashikalajawalkar', 'hrishikeshmukherjee']"
tt28222781,Untitled SRK-Suhana-Marflix movie,"Amitabh Bachchan, Vidya Balan, Riteish Deshmukh, Sanjay Dutt",['action'],"['A', 'Father-Daughter', 'action', 'thriller', 'that', 'delves', 'into', 'the', 'intense', 'and', 'complex', 'relationship', 'between', 'a', 'father', 'and', 'daughter.', 'action', 'action', 'amitabhbachchan', 'vidyabalan', 'riteishdeshmukh', 'sanjaydutt', 'sujoyghosh']"
tt0341549,Rishtey,"Anil Kapoor, Karisma Kapoor, Shilpa Shetty Kundra, Kaivalya Chheda","['action', 'drama', 'romance']","['Suraj', 'Singh', '(Anil', 'Kapoor)', 'is', 'in', 'love', 'with', 'the', 'beautiful', 'and', 'wealthy', 'Komal', '(Karisma', 'Kapoor).', 'They', 'dream', 'of', 'their', 'perfect', 'family', 'together', 'but', 'her', 'arrogant', 'father', 'Yashpal', 'Chaudhary', '(Amrish', '...', 'See', 'full', 'summary', '»', 'action', 'drama', 'romance', 'action', 'drama', 'romance', 'anilkapoor', 'karismakapoor', 'shilpashettykundra', 'kaivalyachheda', 'indrakumar']"
tt0172234,Chaahat,"Naseeruddin Shah, Shah Rukh Khan, Pooja Bhatt, Anupam Kher","['drama', 'romance']","['Roop', 'and', 'his', 'father', 'come', 'to', 'the', 'city', 'for', 'medical', 'treatment', 'and', 'Reshma', 'falls', 'in', 'love', 'with', 'Roop.', 'Roop', 'loves', 'Pooja,', 'but', 'when', 'Reshma', 'threatens', 'to', 'kill', 'herself,', 'Roop', 'agrees', 'to', 'marry', 'her.', 'drama', 'romance', 'drama', 'romance', 'naseeruddinshah', 'shahrukhkhan', 'poojabhatt', 'anupamkher', 'maheshbhatt']"
tt0294264,Aalavandhan,"Kamal Haasan, Raveena Tandon, Manisha Koirala, Kitu Gidwani","['action', 'crime', 'thriller']","['Nandu', 'and', 'Vijay', 'are', 'brothers,', 'who', 'were', 'abused', 'by', 'their', 'stepmother', 'during', 'their', 'younger', 'days.', 'Nandhu,', 'who', 'is', 'mentally', 'ill,', 'decides', 'to', 'kill', ""Vijay's"", 'fiancee', 'as', 'he', 'visualizes', 'her', 'as', 'his', 'stepmother.', 'action', 'crime', 'thriller', 'action', 'crime', 'thriller', 'kamalhaasan', 'raveenatandon', 'manishakoirala', 'kitugidwani', 'sureshkrishna']"
tt10309906,Shubh Mangal Zyada Saavdhan,"Ayushmann Khurrana, Jitendra Kumar, Gajraj Rao, Neena Gupta","['comedy', 'crime', 'romance']","['The', 'road', 'to', 'achieving', 'a', 'happy', 'ending', 'is', 'a', 'little', 'too', 'rough', 'for', 'two', 'guys', 'Kartik', 'and', 'Aman.', 'While', ""Aman's"", 'family', 'tries', 'hard', 'to', 'battle', 'his', 'love', 'for', 'Kartik,', 'Kartik', ""isn't"", 'prepared', 'to', 'step', 'back', 'until', 'he', 'marries', 'Aman.', 'comedy', 'crime', 'romance', 'comedy', 'crime', 'romance', 'ayushmannkhurrana', 'jitendrakumar', 'gajrajrao', 'neenagupta', 'hiteshkewalya']"
tt5358948,One Night Stand,"Tanuj Virwani, Sunny Leone, Narendra Jetley, Aamir Ahmed","['drama', 'romance']","['The', 'story', 'is', 'about', 'Urvil', 'Raisingh', 'and', 'Celina', 'who', 'meet', 'at', 'an', 'event', 'and', 'a', 'memorable', 'night', 'later.', 'Returning', 'back', 'home', 'they', 'continue', 'with', 'their', 'lives.', 'The', 'memories', 'of', 'Celina', 'haunt', 'Urvil.', 'What', 'happens', 'next', 'forms', 'the', 'crux', 'of', 'the', 'unfolding', 'drama.', 'One', 'Night', 'Stand', 'explores', 'the', 'hypocritical', 'world', 'we', 'live', 'in.', 'What', 'is', 'it', 'that', 'Urvil', 'wants?', 'drama', 'romance', 'drama', 'romance', 'tanujvirwani', 'sunnyleone', 'narendrajetley', 'aamirahmed', ""jasmined'souza""]"
tt0082644,Laawaris,"Amitabh Bachchan, Zeenat Aman, Rakhee Gulzar, Amjad Khan","['drama', 'action', 'musical']","['A', 'man,', 'abandoned', 'as', 'a', 'baby', 'and', 'forced', 'to', 'live', 'as', 'an', 'orphan,', 'is', 'unknowingly', 'employed', 'by', 'his', 'biological', 'father.', 'drama', 'action', 'musical', 'drama', 'action', 'musical', 'amitabhbachchan', 'zeenataman', 'rakheegulzar', 'amjadkhan', 'prakashmehra']"
tt0266439,Dacait,"Rakhee Gulzar, Sunny Deol, Meenakshi Sheshadri, Suresh Oberoi","['action', 'drama']","['Arjun', 'Yadav', 'return', 'from', 'the', 'city', 'after', 'completing', 'his', 'studies', 'to', 'get', 'settled', 'in', 'his', 'village', 'with', 'his', 'family', 'consisting', 'of', 'his', 'mother', 'Devi', 'Chaudaran,', 'his', 'older', 'brother', 'Amrit', 'and', 'sister.', '...', 'See', 'full', 'summary', '»', 'action', 'drama', 'action', 'drama', 'rakheegulzar', 'sunnydeol', 'meenakshisheshadri', 'sureshoberoi', 'rahulrawail']"
tt0091598,Naam,"Nutan, Kumar Gaurav, Sanjay Dutt, Poonam Dhillon","['crime', 'drama', 'thriller']","['Follows', 'the', 'story', 'of', 'Vicky,', 'who', 'gets', 'entrapped', 'in', 'a', 'criminal', 'plot', 'after', 'he', 'leaves', 'his', 'country', 'for', 'work.', 'crime', 'drama', 'thriller', 'crime', 'drama', 'thriller', 'nutan', 'kumargaurav', 'sanjaydutt', 'poonamdhillon', 'maheshbhatt']"
tt0824375,Nishabd,"Amitabh Bachchan, Jiah Khan, Revathi, Nassar",['drama'],"['A', 'man,', 'who', 'has', 'been', 'married', 'for', '27', 'years,', 'falls', 'in', 'love', 'with', 'his', '18-year-old', ""daughter's"", 'friend.', 'drama', 'drama', 'amitabhbachchan', 'jiahkhan', 'revathi', 'nassar', 'ramgopalvarma']"
tt0213753,Kadhalar Dinam,"Kunal, Sonali Bendre, Nassar, Goundamani","['drama', 'musical', 'romance']","['Two', 'college', 'students,', 'the', 'slum', 'child', 'Raja', 'and', 'the', ""dean's"", 'daughter', 'Roja,', 'chat', 'with', 'each', 'other', 'over', 'the', 'Internet', 'and', 'fall', 'in', 'love.', 'However,', 'Roja', 'is', 'engaged', 'and', 'Raja', 'cannot', 'bear', 'to', 'disrespect', 'her', 'father,', 'to', 'whom', 'he', 'owes', 'his', 'livelihood.', 'drama', 'musical', 'romance', 'drama', 'musical', 'romance', 'kunal', 'sonalibendre', 'nassar', 'goundamani', 'kathir']"
tt2976172,Sixteen,"Wamiqa Gabbi, Izabelle Leite, Mehak Manwani, Highphill Mathew","['drama', 'romance', 'thriller']","['Welcome', 'to', ""sixteen's"", 'world.', 'A', 'world', 'where', 'growing', 'up', 'has', 'speeded', 'up', 'multifold', 'times.', 'Once', 'upon', 'a', 'time,', 'it', 'was', 'the', 'age', 'of', 'innocence,', 'the', 'age', 'of', 'sweetness,', 'the', 'age', 'when', 'one', 'had', 'the', 'first', '...', 'See', 'full', 'summary', '»', 'drama', 'romance', 'thriller', 'drama', 'romance', 'thriller', 'wamiqagabbi', 'izabelleleite', 'mehakmanwani', 'highphillmathew', 'rajpurohit', 'lalmohan']"
tt10816692,Lohardaga,"Priya Ambust, Raquib Arshad, Sanjay Barman, Amit Kumar Bhagat",['drama'],"['A', 'twenty', 'year', 'old', 'boy', 'Manu,', 'who', 'dreams', 'of', 'joining', 'the', 'Indian', 'Army,', 'ends', 'up', 'joining', 'Maoists', 'because', 'of', 'a', 'dubious', 'job', 'agent,', 'who', 'manipulates', 'Manu', 'that', 'the', 'government', 'is', 'awarding', 'jobs', 'to', 'the', 'Maoists', 'who', 'surrender.', 'drama', 'drama', 'priyaambust', 'raquibarshad', 'sanjaybarman', 'amitkumarbhagat', 'lalvijayshahdeo']"
tt1582597,Sathyam,"Vishal, Nayanthara, Brahmanandam, Kota Srinivasa Rao","['action', 'crime', 'drama']","['Sathyam,', 'an', 'assistant', 'police', 'commissioner,', 'fights', 'crime', 'in', 'his', 'own', 'way.', 'action', 'crime', 'drama', 'action', 'crime', 'drama', 'vishal', 'nayanthara', 'brahmanandam', 'kotasrinivasarao', 'rajsekhar']"
tt12338956,Salmon 3D,"Vijay Yesudas, Jonita Doda, Rajeev Pillai, Dhruvanth","['romance', 'thriller']","['Sarfarosh,', 'wife', 'Sameera', 'and', 'daughter', 'Shaza', 'are', 'living', 'their', 'life', 'in', 'Dubai.', 'While', 'his', 'wife', 'and', 'daughter', 'go', 'to', 'their', 'native', 'town,', 'his', 'college', 'mates', 'arrange', 'a', 'surprise', 'party', 'for', 'him.', 'As', 'they', 'arrive', 'in', 'Dubai,', 'a', 'mysterious', 'murder', 'takes', 'place.', 'romance', 'thriller', 'romance', 'thriller', 'vijayyesudas', 'jonitadoda', 'rajeevpillai', 'dhruvanth', 'shalilkallur']"
tt0107060,Gumrah,"Sanjay Dutt, Sridevi, Anupam Kher, Rahul Roy","['action', 'crime', 'drama']","['Roshni', 'Chadha', 'is', 'the', 'only', 'child', 'of', 'Sharda', 'Chhadha,', 'and', 'has', 'no', 'knowledge', 'of', 'the', 'whereabouts', 'of', 'her', 'absconding', 'dad,', 'Prakash', 'Chhadha.', 'Roshni', 'is', 'introduced', 'to', 'Rahul', 'Malhotra', 'and', 'both', 'are', '...', 'See', 'full', 'summary', '»', 'action', 'crime', 'drama', 'action', 'crime', 'drama', 'sanjaydutt', 'sridevi', 'anupamkher', 'rahulroy', 'maheshbhatt']"
tt0091256,Ijaazat,"Rekha, Naseeruddin Shah, Anuradha Patel, Rammohan Sharma","['drama', 'musical', 'romance']","['Meeting', 'accidentally', 'five', 'years', 'after', 'their', 'divorce,', 'a', 'couple', 'reflects', 'on', 'how', 'their', 'marriage', 'collapsed', 'despite', 'transparency.', 'drama', 'musical', 'romance', 'drama', 'musical', 'romance', 'rekha', 'naseeruddinshah', 'anuradhapatel', 'rammohansharma', 'gulzar']"
tt4896974,Chimanee Pakhre,"Anand Abhyankar, Laxmikant Berde, Priya Arun Berde, Nagesh Bhonsle",['drama'],"['Nandini', 'is', 'on', 'last', 'stage', 'of', 'cancer', 'during', 'this', 'time', 'tragedy', 'strikes', 'as', 'her', 'husband', 'is', 'killed', 'by', 'a', 'village', 'rival,Nandini', 'now', 'is', 'forced', 'to', 'put', 'all', 'her', 'four', 'children', 'for', 'adoption', 'to', 'give', 'them', 'a', 'better', 'life.', 'drama', 'drama', 'anandabhyankar', 'laxmikantberde', 'priyaarunberde', 'nageshbhonsle', 'maheshkothare']"
tt1194608,Ek Vivaah... Aisa Bhi,"Isha Koppikar, Sonu Sood, Anand Abhyankar, Daman Baggan","['drama', 'romance']","['A', 'middle', 'class', 'girl,', 'who', 'lives', 'with', 'her', 'family,', 'falls', 'in', 'love', 'with', 'a', 'rich', 'boy.', 'On', 'the', 'day', 'of', 'her', 'engagement', 'her', 'father', 'dies.', 'In', 'order', 'to', 'take', 'care', 'of', 'her', 'siblings,', 'she', 'must', 'sacrifice', 'her', 'love.', 'drama', 'romance', 'drama', 'romance', 'ishakoppikar', 'sonusood', 'anandabhyankar', 'damanbaggan', 'kaushikghatak']"
tt1578261,Break Ke Baad,"Imran Khan, Deepika Padukone, Namit Shah, Parzaan Dastur","['comedy', 'drama', 'romance']","['Aaliya', 'is', 'not', 'ready', 'for', 'commitment', 'even', 'after', 'a', 'decade-long', 'friendship', 'with', 'Abhay.', 'She', 'remains', 'indifferent', 'when', 'he', 'follows', 'her', 'to', 'Australia,', 'but', 'is', 'finally', 'shaken', 'when', 'he', 'announces', 'his', 'marriage.', 'comedy', 'drama', 'romance', 'comedy', 'drama', 'romance', 'imrankhan', 'deepikapadukone', 'namitshah', 'parzaandastur', 'danishaslam']"
tt2137241,Rock On 2,"Farhan Akhtar, Shraddha Kapoor, Arjun Rampal, Purab Kohli","['drama', 'music']","['The', 'band,', 'Magik', 'reunites', 'with', 'some', 'new', 'members.', 'drama', 'music', 'drama', 'music', 'farhanakhtar', 'shraddhakapoor', 'arjunrampal', 'purabkohli', 'shujaatsaudagar']"
tt0233938,Indrasabha,"Nissar, Jehanara Kajjan, Abdul Rehman Kabuli, Mukhtar Begum","['musical', 'romance']","['Big-budget', 'movie', 'with', 'over', '69', 'songs.', ""'The"", 'Hindi', 'Devmala', '[Hindi', 'Pantheon]', 'with', 'the', 'Islamic', ""Ravaiyat'"", 'are', 'crystallized', 'into', 'a', 'plot', 'structure', 'revolving', 'around', 'a', 'benevolent', 'king', 'whose', 'moral', '...', 'See', 'full', 'summary', '»', 'musical', 'romance', 'musical', 'romance', 'nissar', 'jehanarakajjan', 'abdulrehmankabuli', 'mukhtarbegum', 'jamahedjijehangirjimadan']"
tt4501268,Maharaj,"Jaideep Ahlawat, Sharvari Wagh, Shalini Pandey, Mark Bennington","['biography', 'crime', 'drama']","['Storyline', 'is', 'being', 'kept', 'under', 'wraps.', 'biography', 'crime', 'drama', 'biography', 'crime', 'drama', 'jaideepahlawat', 'sharvariwagh', 'shalinipandey', 'markbennington', 'malhotrap.siddharth']"
tt6424216,21: Battle of Saragarhi,"Randeep Hooda, Vikramjeet Virk, Apinderdeep Singh, Nitin Chauhan",['war'],"['The', 'film', 'is', 'based', 'on', 'the', 'battle', 'from', 'the', '19th', 'century', 'when', '12,000', 'Afghans', 'attacked', 'a', 'British', 'Indian', 'Contingent,', 'which', 'also', 'comprised', 'of', '21', 'Sikhs', 'who', 'went', 'on', 'to', 'become', 'the', 'heroes', 'of', 'the', 'mission.', 'war', 'war', 'randeephooda', 'vikramjeetvirk', 'apinderdeepsingh', 'nitinchauhan', 'rajkumarsantoshi']"
tt1629241,Bumm Bumm Bole,"Atul Kulkarni, Rituparna Sengupta, Darsheel Safary, Ziyah Vastani","['drama', 'family', 'thriller']","['Pinu', 'loses', 'his', 'sister', ""Rimzim's"", 'shoes', 'so', 'they', 'both', 'decide', 'to', 'share', 'a', 'pair', 'of', 'shoes', 'until', 'their', 'father', 'has', 'saved', 'enough', 'money', 'to', 'buy', 'a', 'new', 'pair.', 'drama', 'family', 'thriller', 'drama', 'family', 'thriller', 'atulkulkarni', 'rituparnasengupta', 'darsheelsafary', 'ziyahvastani', 'priyadarshan']"
tt0109134,Anjaam,"Madhuri Dixit, Shah Rukh Khan, Tinnu Anand, Johny Lever","['crime', 'drama', 'thriller']","['Vijay', 'falls', 'in', 'love', 'Shivani', 'and', 'proposes', 'her', 'only', 'to', 'be', 'rejected', 'every', 'time.', 'However', 'his', 'love', 'turns', 'into', 'an', 'obsession', 'and', 'turns', 'her', 'life', 'into', 'a', 'hell.', 'crime', 'drama', 'thriller', 'crime', 'drama', 'thriller', 'madhuridixit', 'shahrukhkhan', 'tinnuanand', 'johnylever', 'rahulrawail']"
tt11027850,Hacked,"Hina Khan, Komal Chhabria, Sougata Ghosh, Rohan Shah",['thriller'],"['A', 'young', 'woman', 'finds', 'her', 'life', 'turned', 'upside', 'down', 'when', 'she', 'rejects', 'the', 'advances', 'of', 'a', 'teenage', 'hacker.', 'thriller', 'thriller', 'hinakhan', 'komalchhabria', 'sougataghosh', 'rohanshah', 'vikrambhatt']"
tt15715122,Dybbuk: The Curse Is Real,"Emraan Hashmi, Nikita Dutta, Manav Kaul, Imaaduddin Shah","['drama', 'horror']","['Mahi,', 'a', 'newly', 'married', 'woman,', 'brings', 'an', 'antique', 'Jewish', 'box', 'into', 'her', 'home.', 'When', 'Mahi', 'and', 'her', 'husband', 'Sam', 'begin', 'to', 'have', 'paranormal', 'experiences,', 'they', 'soon', 'learn', 'that', 'the', 'box', 'is', 'a', 'dybbuk', '...', 'See', 'full', 'summary', '»', 'drama', 'horror', 'drama', 'horror', 'emraanhashmi', 'nikitadutta', 'manavkaul', 'imaaduddinshah', 'jay.k']"
tt0272118,Haathi Mere Saathi,"Rajesh Khanna, Tanuja Samarth, David Abraham, Sujit Kumar","['drama', 'family', 'musical']","['Orphaned', 'Raju,', 'in', 'the', 'company', 'of', 'four', 'elephants,', 'has', 'to', 'perform', 'with', 'them', 'at', 'street', 'corners,', 'in', 'order', 'to', 'keep', 'alive.', 'Slowly', 'he', 'amasses', 'a', 'fortune,', 'and', 'is', 'able', 'to', 'build', 'his', 'own', 'private', 'zoo,', '...', 'See', 'full', 'summary', '»', 'drama', 'family', 'musical', 'drama', 'family', 'musical', 'rajeshkhanna', 'tanujasamarth', 'davidabraham', 'sujitkumar', 'm.a.thirumugham']"
tt0151511,Mausam,"Sanjeev Kumar, Sharmila Tagore, Om Shivpuri, Agha","['musical', 'romance']","['A', 'medical', 'student,', 'Amarnath', 'meets', 'and', 'falls', 'in', 'love', 'with', 'the', 'daughter', 'of', 'a', 'herbal', 'medicine', 'healer,', 'Chanda', 'while', 'preparing', 'for', 'his', 'exams', 'in', 'Darjeeling.', 'He', 'returns', 'to', 'Calcutta', 'to', 'sit', 'his', '...', 'See', 'full', 'summary', '»', 'musical', 'romance', 'musical', 'romance', 'sanjeevkumar', 'sharmilatagore', 'omshivpuri', 'agha', 'gulzar']"
tt4545630,Sardaar Gabbar Singh,"Pawan Kalyan, Kajal Aggarwal, Sharad Kelkar, Sanjjanaa Galrani","['action', 'comedy', 'crime']","['A', 'kingdom', 'called', 'Rathanpur', 'was', 'taken', 'ruthlessly', 'by', 'a', 'feudal', 'lord', 'named', 'Bhairav', 'Singh.', 'The', 'princess', 'of', 'that', 'empire', 'was', 'in', 'a', 'hopeless', 'situation', 'until', 'a', 'maverick', 'cop', 'named', 'Sardaar', 'Gabbar', 'Singh', 'came', 'along.', 'action', 'comedy', 'crime', 'action', 'comedy', 'crime', 'pawankalyan', 'kajalaggarwal', 'sharadkelkar', 'sanjjanaagalrani', 'k.s.ravindra']"
tt0100857,Vardi,"Sunny Deol, Jackie Shroff, Kimi Katkar, Madhuri Dixit","['action', 'crime', 'drama']","['Inspector', 'Verma', 'and', 'Havaldar', 'Bhagwan', 'Singh', 'arrests', 'Lalchand;', 'with', 'Bhagwan', 'Singh', 'loses', 'his', 'life', 'in', 'the', 'process', 'leaving', 'an', 'only', 'son', 'Ajay', 'to', 'be', 'brought', 'up', 'by', 'Verma', 'and', 'his', 'wife.', 'Years', 'later', '...', 'See', 'full', 'summary', '»', 'action', 'crime', 'drama', 'action', 'crime', 'drama', 'sunnydeol', 'jackieshroff', 'kimikatkar', 'madhuridixit', 'umeshmehra']"
tt0270820,Aag Ke Sholay,"Sumeet Saigal, Vijayata Pandit, Hemant Birje, Sripradha","['action', 'thriller']","['Add', 'a', 'Plot', 'action', 'thriller', 'action', 'thriller', 'sumeetsaigal', 'vijayatapandit', 'hemantbirje', 'sripradha', 's.r.pratap', 's.r.pratap']"
tt21387380,Kacchey Limbu,"Sukhita Aiyar, Rajat Barmecha, Radhika Madan, Ayush Mehra","['drama', 'family']","['A', 'wilful', 'young', 'girl', 'who', 'is', 'in', 'the', 'race', 'of', 'fulfilling', 'dreams', 'imposed', 'on', 'her', 'by', 'everyone', 'and', 'being', 'at', 'the', 'receiving', 'end', 'each', 'time.', 'drama', 'family', 'drama', 'family', 'sukhitaaiyar', 'rajatbarmecha', 'radhikamadan', 'ayushmehra', 'shubhamyogi']"
tt0328671,Yeh Hai Jalwa,"Rishi Kapoor, Salman Khan, Ameesha Patel, Rati Agnihotri","['comedy', 'drama', 'romance']","['Raj', 'Saxena', '(Salman', 'Khan)', 'goes', 'to', 'London,', 'expecting', 'his', 'long-lost', 'dad', '(Rishi', 'Kapoor)', 'to', 'warmly', 'greet', 'him,', 'but', 'things', 'do', 'not', 'go', 'as', 'planned.', 'comedy', 'drama', 'romance', 'comedy', 'drama', 'romance', 'rishikapoor', 'salmankhan', 'ameeshapatel', 'ratiagnihotri', 'daviddhawan']"
tt0758053,Saawariya,"Ranbir Kapoor, Sonam Kapoor, Salman Khan, Rani Mukerji","['drama', 'musical', 'romance']","['Two', 'souls', 'arrive', 'in', 'a', 'small', 'town,', 'one', 'on', 'vacation,', 'the', 'other', 'to', 'meet', 'a', 'lover.', 'They', 'spend', 'the', 'most', 'magical', 'dream-like', 'days', 'of', 'their', 'lives', 'in', 'that', 'town...', 'with', 'each', 'other.', 'drama', 'musical', 'romance', 'drama', 'musical', 'romance', 'ranbirkapoor', 'sonamkapoor', 'salmankhan', 'ranimukerji', 'sanjayleelabhansali']"
tt21279420,Emergency,"Anupam Kher, Kangana Ranaut, Satish Kaushik, Mahima Chaudhry","['drama', 'history']","['Based', 'on', 'true', 'events', 'that', 'unfolded', 'in', '1975.', 'The', 'chronicles', 'incidents', 'that', 'took', 'place', 'under', 'the', 'leadership', 'of', 'Mrs', 'Indira', 'Gandhi,', 'one', 'of', 'the', 'most', 'Powerful', 'Women', 'in', 'Indian', 'History.', 'drama', 'history', 'drama', 'history', 'anupamkher', 'kanganaranaut', 'satishkaushik', 'mahimachaudhry', 'kanganaranaut']"
tt0341455,Makdee,"Shabana Azmi, Shweta Basu Prasad, Makrand Deshpande, Aalaap Majgavkar","['comedy', 'family', 'fantasy']","['In', 'a', 'small', 'North', 'Indian', 'village,', 'Legend', 'has', 'it', 'that', 'a', '100', 'years-old', 'witch', 'lives', 'in', 'an', 'abandoned', 'mansion', 'on', 'the', 'village', 'outskirts,', 'and', 'any', 'person', 'who', 'goes', 'inside', 'is', 'turned', 'into', 'an', 'animal.', 'In...', 'See', 'full', 'summary', '»', 'comedy', 'family', 'fantasy', 'comedy', 'family', 'fantasy', 'shabanaazmi', 'shwetabasuprasad', 'makranddeshpande', 'aalaapmajgavkar', 'vishalbhardwaj']"
